DEPTH,AVTX,BVTX,CILD,CNDL,CNLS,CNPOR,CNSS,DCAL,DPOR,GR,LSPD,LTEN,RHOB,RHOC,RILD,RILM,RLL3,RXORT,SP,DT,ITT,MCAL,MI,MN,SPOR
1467.0,0.0,0.0,456.3171,35.0932,39.8166,39.8166,40.8828,8.6531,25.1946,106.6513,,1106.1012,2.2792,0.0428,2.1915,2.133,5.2683,4.315321599999999,0.0811,125.8934,0.0,8.1951,2.8684,3.1938,55.3702
1467.5,0.0,0.0,465.2906,34.9939,39.7559,39.7559,40.8441,8.6729,26.1936,101.6063,,1104.9163,2.2621,0.0346,2.1492,2.0934,5.219,4.310951066666666,0.0811,126.4256,0.0,8.397,2.8352,3.1224,55.7466
1468.0,0.0,0.0,476.3744,37.3261,41.1996,41.1996,41.7805,8.6772,26.9666,94.7445,,1111.015,2.2489,0.0345,2.0992,2.0524,5.2529,4.306580533333333,0.0811,127.0773,0.0,8.4598,2.8117,3.1004,56.2075
1468.5,0.0,0.0,488.3418,39.4692,42.5581,42.5581,42.6935,8.6883,27.4526,93.5269,,1119.2819,2.2406,0.0435,2.0477,2.0134,5.1158,4.302209999999999,0.0811,127.9891,0.0,8.4014,2.6556,3.0176,56.8523
1469.0,0.0,0.0,499.135,40.8071,43.4224,43.4224,43.2902,8.7223,27.7203,95.2842,,1119.6633,2.236,0.0582,2.0035,1.9815,4.7821,4.297839466666666,0.0811,129.1786,0.0,8.4185,2.4802,2.8356,57.6935
1469.5,0.0,0.0,506.3419,42.2813,44.3895,44.3895,43.9722,8.7202,27.8163,98.0902,,1125.4807,2.2343,0.073,1.9749,1.9613,4.4827,4.293468933333333,0.0811,130.3958,0.0,8.4575,2.4878,2.665,58.5543
1470.0,0.0,0.0,508.6229,43.3467,45.0985,45.0985,44.4816,8.6159,27.6912,103.326,,1131.4113,2.2365,0.0814,1.9661,1.9551,4.4555,4.2890983999999985,0.0811,131.1616,0.0,8.3631,2.7939,2.6475,59.0959
1470.5,0.0,0.0,507.6563,42.8313,44.7545,44.7545,44.2334,8.4834,27.2231,108.6918,,1123.8082,2.2445,0.0795,1.9698,1.9615,4.8936,4.284727866666666,0.0811,131.0719,0.0,8.2227,3.4066,2.8492,59.0325
1471.0,0.0,0.0,506.6642,41.0065,43.5522,43.5522,43.3809,8.3731,26.3792,108.9869,,1122.4366,2.2589,0.0679,1.9737,1.9759,5.4846,4.280357333333333,0.0811,130.1344,2.0,8.1048,3.8849,3.1114,58.3695
1471.5,0.0,0.0,506.816,38.7993,42.1301,42.1301,42.4025,8.2775,25.376,105.4119,,1119.8828,2.2761,0.0526,1.9731,1.9919,5.6839,4.2759868,0.0811,128.8088,2.0,8.0701,3.9574,3.2354,57.4319
1472.0,0.0,0.0,506.7344,36.3192,40.5719,40.5719,41.369,8.2455,24.6087,101.9761,,1117.7094,2.2892,0.0403,1.9734,2.0045,5.5427,4.2716162666666655,0.0811,127.7278,0.0,8.062,3.9148,3.2415,56.6675
1472.5,0.0,0.0,504.446,33.9461,39.1185,39.1185,40.4394,8.2426,24.3425,98.9125,,1120.0387,2.2937,0.0331,1.9824,2.0114,5.3508,4.267245733333333,0.0811,127.3192,0.0,8.0546,3.8578,3.1533,56.3785
1473.0,0.0,0.0,499.6604,33.9943,39.1477,39.1477,40.4579,8.2445,24.5547,96.5872,,1116.8069,2.2901,0.0279,2.0014,2.0126,5.2022,4.2628752,0.0811,127.5804,0.0,8.0579,3.7692,3.0361,56.5632
1473.5,0.0,0.0,494.7299,38.5868,41.995,41.995,42.3113,8.2397,25.096,96.9813,,1113.1436,2.2809,0.0207,2.0213,2.0096,5.1279,4.258504666666665,0.0811,128.1705,0.0,8.0632,3.683,3.0219,56.9806
1474.0,0.0,0.0,492.6287,46.3273,47.1282,47.1282,45.9833,8.2345,25.8248,100.8671,,1119.3236,2.2684,0.0096,2.0299,2.0043,5.0943,4.2541341333333325,0.0811,128.7113,0.0,8.0585,3.5753,3.0642,57.363
1474.5,0.0,0.0,494.3178,52.8437,51.8224,51.8224,49.6906,8.2339,26.5438,102.7278,,1118.3396,2.2561,0.010487499999999999,2.023,1.9984,5.1365,4.2497636,0.0811,129.0226,0.0,8.0551,3.5902,3.0848,57.5832
1475.0,0.0,0.0,498.5468,54.67,53.2067,53.2067,50.8432,8.2336,26.99,101.5953,,1111.8466,2.2485,0.011375,2.0058,1.9935,5.2375,4.245393066666665,0.0811,129.1488,0.0,8.0625,3.7471,3.0834,57.6724
1475.5,0.0,0.0,503.0634,52.0093,51.2003,51.2003,49.1813,8.2334,27.0072,100.8493,,1110.4894,2.2482,0.012262499999999999,1.9878,1.9911,5.2466,4.241022533333332,0.0811,129.2218,0.0,8.0593,3.8016,3.0805,57.724
1476.0,0.0,1.0,505.7568,47.1318,47.6881,47.6881,46.4086,8.2341,26.6518,98.3438,,1107.233,2.2543,0.01315,1.9772,1.9923,5.2258,4.236651999999999,0.0811,129.3155,0.0,8.0564,3.7527,3.1058,57.7903
1476.5,0.0,0.0,505.6221,41.9051,44.1412,44.1412,43.7957,8.2342,26.136,96.5359,,1112.868,2.2631,0.0140375,1.9778,1.9981,5.2778,4.232281466666667,0.0811,129.4056,0.0,8.0661,3.7623,3.1663,57.854
1477.0,0.0,0.0,503.1405,37.734,41.4558,41.4558,41.9503,8.2338,25.8247,98.6294,,1131.6344,2.2684,0.014925,1.9875,2.0085,5.3754,4.227910933333332,0.0811,129.422,0.0,8.0642,3.8951,3.1981,57.8656
1477.5,0.0,0.0,499.5869,35.4818,40.0549,40.0549,41.0352,8.2335,26.1299,101.4697,,1127.5316,2.2632,0.0158125,2.0017,2.0233,5.4904,4.223540399999999,0.0811,129.3271,0.0,8.0645,4.0608,3.2441,57.7985
1478.0,0.0,0.0,495.7975,34.5504,39.4852,39.4852,40.6721,8.2334,27.1188,101.0783,,1119.1854,2.2463,0.0167,2.017,2.0416,5.5889,4.219169866666666,0.0811,129.1528,0.0,8.0879,4.1452,3.3233,57.6753
1478.5,0.0,0.0,491.7815,33.4504,38.8189,38.8189,40.2488,8.2338,28.3515,99.9684,,1119.6353,2.2252,0.0175875,2.0334,2.063,5.6949,4.214799333333332,0.0811,128.9569,0.0,8.0985,4.193,3.3515,57.5367
1479.0,0.0,0.0,487.1374,32.5921,38.278,38.278,39.9017,8.2335,29.2967,100.6572,,1112.4408,2.209,0.018475,2.0528,2.0878,5.8019,4.210428799999999,0.0811,128.7521,1.0,8.093,4.2299,3.352,57.3919
1479.5,0.0,0.0,481.3048,33.7993,39.0298,39.0298,40.383,8.233,29.7839,102.658,,1106.7982,2.2007,0.0193625,2.0777,2.1171,5.8925,4.206058266666666,0.0811,128.4977,0.0,8.0816,4.229,3.3543,57.2119
1480.0,0.0,0.0,473.9656,36.3954,40.6192,40.6192,41.3998,8.2335,29.9874,103.0836,,1114.1412,2.1972,0.02025,2.1099,2.1523,5.9678,4.201687733333333,0.0811,128.1401,0.0,8.0603,4.2369,3.3526,56.959
1480.5,0.0,0.0,465.2289,37.3045,41.186,41.186,41.7715,8.2337,30.0537,96.4299,,1123.4628,2.1961,0.021137500000000004,2.1495,2.1941,6.1067,4.197317199999999,0.0811,127.6274,0.0,8.0545,4.3026,3.3895,56.5965
1481.0,0.0,0.0,455.5291,35.7754,40.2357,40.2357,41.1514,8.2335,29.8348,89.5687,,1119.1141,2.1998,0.022025000000000003,2.1952,2.2415,6.348,4.192946666666666,0.0811,126.927,0.0,8.0629,4.469,3.5069,56.1012
1481.5,0.0,0.0,446.0484,33.5402,38.8733,38.8733,40.2835,8.2332,29.026,91.0446,,1118.069,2.2137,0.022912500000000002,2.2419,2.2913,6.6575,4.188576133333333,0.0811,126.1208,0.0,8.0617,4.7283,3.672,55.531
1482.0,0.0,0.0,438.1305,32.3094,38.081,38.081,39.7737,8.233,27.5324,92.0148,,1120.3861,2.2392,0.0238,2.2824,2.3386,6.9058,4.1842055999999985,0.0811,125.4401,0.0,8.0553,4.7709,3.7131,55.0496
1482.5,0.0,0.0,431.7178,32.3507,38.1108,38.1108,39.7931,8.2395,25.6793,89.2893,,1115.9962,2.2709,0.0569,2.3163,2.3778,6.6951,4.179835066666666,0.0811,125.0543,0.0,8.0674,4.232,3.5481,54.7767
1483.0,0.0,0.0,426.3318,33.4293,38.8062,38.8062,40.2407,8.2589,24.0522,90.4871,,1116.0116,2.2987,0.0836,2.3456,2.4038,6.1702,4.175464533333333,0.0811,124.8385,0.0,8.1258,3.6875,3.3894,54.6241
1483.5,0.0,0.0,422.5479,34.9507,39.7294,39.7294,40.8273,8.2542,23.134,93.7921,,1121.0201,2.3144,0.0889,2.3666,2.4135,6.374,4.171094,0.0811,124.5027,0.0,8.1368,3.8901,3.4194,54.3866
1484.0,0.0,0.0,420.972,36.0045,40.3771,40.3771,41.2427,8.2641,23.0701,96.3011,,1121.5751,2.3155,0.0709,2.3755,2.4063,6.7717,4.1667234666666655,0.0811,123.9587,0.0,8.012,4.3009,3.5268,54.0019
1484.5,0.0,0.0,421.7576,36.4216,40.6354,40.6354,41.4104,8.3091,23.6864,98.7169,,1113.0056,2.305,0.0426,2.371,2.3854,6.6071,4.162352933333333,0.0811,123.4918,0.0,7.9247,4.4064,3.5391,53.6717
1485.0,0.0,0.0,424.8892,36.5904,40.7403,40.7403,41.4788,8.3541,24.6351,100.3567,,1113.0833,2.2887,0.02,2.3536,2.3564,6.3391,4.1579824,0.0811,123.5711,0.0,7.843,4.3507,3.4883,53.7278
1485.5,0.0,0.0,429.425,37.4376,41.2695,41.2695,41.8267,8.3677,25.5239,101.0081,,1122.2892,2.2735,0.0089,2.3287,2.326,6.2078,4.153611866666665,0.0811,124.4293,0.0,7.7627,4.3082,3.4513,54.3347
1486.0,0.0,0.0,433.8877,40.1636,43.0051,43.0051,43.0006,8.3682,26.0666,102.6304,,1133.6405,2.2643,0.0063,2.3047,2.2995,6.1385,4.1492413333333324,0.0811,125.7795,0.0,7.8718,4.3088,3.4688,55.2896
1486.5,0.0,0.0,437.7962,44.5489,45.9088,45.9088,45.0735,8.3677,26.2474,107.0388,,1133.2512,2.2612,0.0073,2.2842,2.28,6.1067,4.1448708,0.0811,127.0195,0.0,8.0169,4.3527,3.5422,56.1666
1487.0,0.0,0.0,441.1635,48.4732,48.6336,48.6336,47.1374,8.3676,26.2333,110.2891,,1124.1923,2.2614,0.0088,2.2667,2.2683,6.1541,4.140500266666665,0.0811,127.7381,1.0,8.0591,4.3819,3.5653,56.6748
1487.5,0.0,0.0,443.4023,50.2171,49.8857,49.8857,48.1227,8.3674,26.1566,110.8111,,1121.1523,2.2627,0.0102,2.2553,2.2639,6.2254,4.136129733333332,0.0811,127.9541,0.0,8.0583,4.3559,3.5078,56.8275
1488.0,0.0,0.0,444.0866,50.0641,49.7747,49.7747,48.0344,8.368,26.0839,110.3818,,1125.2941,2.264,0.0118,2.2518,2.2658,6.2403,4.131759199999999,0.0811,127.9158,0.0,8.0543,4.323,3.467,56.8004
1488.5,0.0,0.0,443.3461,49.2773,49.2077,49.2077,47.5863,8.368,26.0053,108.001,,1116.3772,2.2653,0.0142,2.2556,2.2728,6.2428,4.127388666666667,0.0811,127.812,0.0,8.0614,4.3202,3.4609,56.7271
1489.0,0.0,0.0,441.3328,48.5452,48.6848,48.6848,47.1772,8.3681,25.8227,103.4382,,1105.0978,2.2684,0.0176,2.2659,2.2835,6.2801,4.123018133333332,0.0811,127.695,0.0,8.0582,4.3547,3.4799,56.6443
1489.5,0.0,0.0,438.5069,48.0312,48.3204,48.3204,46.8945,8.368,25.5786,97.8142,,1108.8582,2.2726,0.0217,2.2805,2.2966,6.3365,4.118647599999999,0.0811,127.5618,0.0,8.0549,4.4102,3.5169,56.5501
1490.0,0.0,0.0,435.8054,47.8832,48.2159,48.2159,46.8137,8.3673,25.5716,92.4957,,1110.0323,2.2727,0.025,2.2946,2.3106,6.4087,4.114277066666666,0.0811,127.4236,0.0,8.0619,4.4775,3.5579,56.4523
1490.5,0.0,0.0,433.9873,48.1144,48.3792,48.3792,46.94,8.3671,26.0069,92.0679,,1105.0503,2.2653,0.0263,2.3042,2.3239,6.4705,4.109906533333332,0.0811,127.3128,0.0,8.0586,4.5256,3.5793,56.3739
1491.0,0.0,0.0,433.1989,48.9559,48.9776,48.9776,47.4058,8.3675,26.6658,97.6308,,1117.8248,2.254,0.0272,2.3084,2.3356,6.4954,4.105535999999999,0.0811,127.2633,0.0,8.0546,4.5316,3.5757,56.3389
1491.5,0.0,0.0,433.1436,50.2953,49.9425,49.9425,48.1679,8.3681,27.0513,100.7676,,1130.9479,2.2474,0.0309,2.3087,2.3449,6.4668,4.101165466666666,0.0811,127.2805,0.0,8.0626,4.5481,3.5627,56.3511
1492.0,0.0,0.0,433.5295,50.5828,50.1516,50.1516,48.3348,8.367,26.7882,101.1995,,1123.8328,2.2519,0.0389,2.3066,2.3514,6.473,4.096794933333333,0.0811,127.3219,0.0,8.063,4.6107,3.5749,56.3804
1492.5,0.0,0.0,434.2261,48.5498,48.6881,48.6881,47.1798,8.3551,25.9407,104.5608,,1119.4337,2.2664,0.0478,2.3029,2.3551,6.567,4.092424399999999,0.0811,127.3263,0.0,8.0561,4.6869,3.6296,56.3835
1493.0,0.0,0.0,435.2108,45.4765,46.5417,46.5417,45.5429,8.3334,25.0122,106.4263,,1123.1036,2.2823,0.0515,2.2977,2.3565,6.5935,4.088053866666666,0.0811,127.2749,0.0,8.0591,4.7351,3.6834,56.3472
1493.5,0.0,0.0,436.7758,43.6479,45.3004,45.3004,44.6282,8.324,24.5281,106.4974,,1125.3395,2.2906,0.0478,2.2895,2.3563,6.5523,4.083683333333333,0.0811,127.2141,0.0,8.0612,4.7221,3.6756,56.3042
1494.0,0.0,0.0,439.057,43.5313,45.2222,45.2222,44.5713,8.3233,24.5798,107.9386,,1127.1235,2.2897,0.0404,2.2776,2.3555,6.5048,4.0793127999999985,0.0811,127.2146,0.0,8.0546,4.6708,3.6219,56.3046
1494.5,0.0,0.0,441.0363,43.9797,45.5237,45.5237,44.791,8.3233,24.9117,111.1263,,1130.2573,2.284,0.034,2.2674,2.3548,6.5216,4.074942266666666,0.0811,127.318,1.0,8.0583,4.6759,3.6179,56.3776
1495.0,0.0,0.0,441.6636,44.3301,45.7605,45.7605,44.9644,8.323,25.3429,110.6725,,1131.468,2.2766,0.0293,2.2642,2.3553,6.72,4.070571733333333,0.0811,127.518,1.0,8.0616,4.7508,3.6864,56.5191
1495.5,0.0,0.0,441.1868,45.0702,46.2636,46.2636,45.3359,8.3229,25.8132,101.1221,,1126.224,2.2686,0.0246,2.2666,2.359,6.9193,4.0662012,0.0811,127.771,0.0,8.0559,4.8062,3.7505,56.698
1496.0,0.0,0.0,439.3848,46.5163,47.2592,47.2592,46.0824,8.3232,26.1645,91.1181,,1122.9851,2.2626,0.0208,2.2759,2.37,6.8543,4.0618306666666655,0.0811,128.0108,0.0,8.0594,4.8191,3.777,56.8676
1496.5,0.0,0.0,434.3248,47.7807,48.1436,48.1436,46.758,8.3223,26.1829,90.4015,,1128.4545,2.2623,0.0201,2.3024,2.3959,6.5554,4.057460133333333,0.0811,128.1323,0.0,8.0618,4.8425,3.8013,56.9536
1497.0,0.0,0.0,423.6689,47.5217,47.9613,47.9613,46.6178,8.3089,25.8171,96.8503,,1129.7838,2.2685,0.0221,2.3603,2.4469,6.311,4.0530896,0.0811,127.891,0.0,8.0544,4.9127,3.8576,56.7829
1497.5,0.0,0.0,406.2432,45.267,46.3981,46.3981,45.4359,8.2865,25.1648,101.2795,,1121.9871,2.2797,0.0243,2.4616,2.5336,6.2625,4.048719066666665,0.0811,126.7954,0.0,8.0577,5.2047,4.0708,56.0081
1498.0,0.0,0.0,383.4219,41.6933,44.0019,44.0019,43.6971,8.2796,24.2697,100.7833,,1120.4801,2.295,0.0244,2.6081,2.6624,6.6258,4.044348533333332,0.0811,124.2645,0.0,8.0605,6.3623,4.9437,54.2182
1498.5,0.0,0.0,359.2294,37.4672,41.2881,41.2881,41.839,8.2803,23.1707,99.6628,,1122.0687,2.3138,0.022,2.7837,2.8307,8.3813,4.039978,0.0811,120.1561,0.0,8.0476,8.8691,7.1441,51.3127
1499.0,0.0,0.0,337.4914,32.9113,38.486,38.486,40.0359,8.2794,22.1921,98.4645,,1121.7268,2.3305,0.0168,2.963,3.0212,11.6498,4.035607466666665,0.0811,115.218,0.0,8.0399,11.2185,9.5601,47.8204
1499.5,0.0,0.0,319.5273,30.5286,36.6622,36.6622,38.8055,8.2781,21.8583,94.4736,,1128.0277,2.3362,0.0093,3.1296,3.2025,12.1691,4.031236933333332,0.0811,110.8951,0.0,8.0393,11.3036,9.659,44.7632
1500.0,0.0,0.0,304.6938,31.1696,37.1346,37.1346,39.1389,8.278,22.3199,91.6352,,1132.4636,28.3283,0.0031,3.282,3.3391,10.7674,4.026866399999999,0.0811,108.5472,0.0,8.0433,9.9637,8.1502,43.1027
1500.5,0.0,0.0,291.8554,34.6304,39.534,39.534,40.703,8.2787,23.2018,92.0324,,1130.0261,2.3132,0.0015,3.4264,3.4078,9.2066,4.022495866666667,0.0811,108.6678,0.0,8.051,8.4623,6.7518,43.188
1501.0,0.0,0.0,281.6331,38.8566,42.1666,42.1666,42.4272,8.279,24.1837,94.961,,1128.0231,2.2965,0.0023,3.5507,3.4072,8.0936,4.018125333333332,0.0811,110.6951,0.0,8.0424,7.5545,5.9813,44.6217
1501.5,0.0,0.0,276.8867,42.0018,44.2049,44.2049,43.8409,8.2792,25.2743,100.1216,,1132.2423,2.2778,0.0022736842105263158,3.6116,3.3542,7.9523,4.013754799999999,0.0811,113.5321,0.0,8.0309,7.3253,5.7154,46.6281
1502.0,0.0,0.0,279.1556,44.0852,45.5949,45.5949,44.843,8.2791,26.4251,106.1212,,1132.9623,2.2581,0.0022473684210526316,3.5822,3.272,7.8408,4.009384266666666,0.0811,116.2318,0.0,8.0203,7.0121,5.3909,48.5373
1502.5,0.0,0.0,286.8697,44.7821,46.0672,46.0672,45.1904,8.2787,27.2932,110.4055,,1128.2012,2.2433,0.0022210526315789474,3.4859,3.1813,7.3638,4.005013733333332,0.0811,118.2894,0.0,8.0015,6.576,5.0326,49.9925
1503.0,0.0,0.0,297.4525,44.2681,45.7185,45.7185,44.9336,8.279,27.5453,115.5494,,1125.099,2.239,0.002194736842105263,3.3619,3.0962,7.1042,4.000643199999999,0.0811,119.593,1.0,7.9753,6.3899,4.9195,50.9144
1503.5,0.0,0.0,308.2313,42.9561,44.8376,44.8376,44.2932,8.2791,27.2449,125.9287,,1121.5848,2.2441,0.002168421052631579,3.2443,3.0239,7.2358,3.996272666666666,0.0811,120.2853,0.0,7.9527,6.3405,4.9528,51.4041
1504.0,0.0,1.0,317.0796,41.0316,43.5687,43.5687,43.3924,8.2782,26.8309,130.619,,1128.8198,2.2512,0.002142105263157895,3.1538,2.9661,7.3728,3.9919021333333333,0.0811,120.621,0.0,7.9699,6.0934,4.8324,51.6415
1504.5,0.0,0.0,323.4673,39.2517,42.4188,42.4188,42.5985,8.2781,26.744,120.9158,,1151.6826,2.2527,0.0021157894736842106,3.0915,2.9221,7.2603,3.9875315999999987,0.0811,120.8405,0.0,7.9675,5.8921,4.6582,51.7967
1505.0,0.0,0.0,327.6821,38.4833,41.9293,41.9293,42.2671,8.2788,27.0803,111.6338,,1152.5721,2.2469,0.0020894736842105265,3.0517,2.8903,7.1316,3.983161066666666,0.0811,121.087,0.0,7.9767,5.9523,4.6474,51.971
1505.5,0.0,0.0,330.0058,39.0047,42.261,42.261,42.4912,8.2787,27.5632,112.9884,,1141.1119,2.2387,0.0020631578947368423,3.0302,2.8698,7.053,3.978790533333333,0.0811,121.3788,0.0,8.0041,5.9817,4.6772,52.1773
1506.0,1.0,0.0,331.02,40.4872,43.2146,43.2146,43.1456,8.278,27.8088,113.5229,,1133.5267,2.2345,0.002036842105263158,3.021,2.8609,6.9267,3.9744199999999985,0.0811,121.6459,0.0,8.0079,5.9242,4.6422,52.3663
1506.5,0.0,0.0,331.3099,41.725,44.0227,44.0227,43.7118,8.2778,27.5989,109.0374,,1125.1676,2.2381,0.0020105263157894735,3.0183,2.864,6.8436,3.9700494666666657,0.0811,121.7993,0.0,8.0158,5.9391,4.632,52.4747
1507.0,0.0,0.0,330.9097,42.0,44.2037,44.2037,43.84,8.278,27.0328,109.7765,,1127.2992,2.2477,0.0019842105263157893,3.022,2.8793,6.8577,3.965678933333333,0.0811,121.7871,0.0,8.0421,6.0577,4.7001,52.4661
1507.5,0.0,0.0,329.688,42.634,44.6233,44.6233,44.1393,8.2784,26.5226,115.5253,,1130.9696,2.2565,0.001957894736842105,3.0332,2.9062,7.091,3.9613084,0.0811,121.6209,0.0,8.0539,6.2797,4.8474,52.3486
1508.0,0.0,0.0,327.5901,44.0779,45.59,45.59,44.8394,8.2788,26.4403,121.2293,,1129.9894,2.2579,0.001931578947368421,3.0526,2.9429,7.3153,3.9569378666666655,0.0811,121.3535,0.0,8.0531,6.4552,4.9774,52.1595
1508.5,0.0,0.0,324.4674,43.5535,45.2371,45.2371,44.5821,8.2785,26.6638,125.8506,,1131.9116,2.254,0.0019052631578947367,3.082,2.9866,7.2357,3.9525673333333327,0.0811,121.0275,0.0,8.0585,6.5195,5.0381,51.9289
1509.0,0.0,0.0,320.4539,39.3643,42.4909,42.4909,42.6476,8.2776,26.7088,125.3283,,1129.9153,2.2533,0.0018789473684210525,3.1206,3.0336,7.1563,3.9481968,0.0811,120.6559,0.0,8.0565,6.6857,5.1847,51.6661
1509.5,0.0,0.0,316.1407,33.6325,38.9291,38.9291,40.319,8.2774,26.3117,118.8216,,1123.8728,2.2601,0.0018526315789473683,3.1631,3.0812,7.1844,3.9438262666666652,0.0811,120.2336,0.0,8.0556,6.9172,5.4127,51.3674
1510.0,0.0,0.0,311.9186,29.8889,36.246,36.246,38.5,8.2775,25.6568,114.9936,,1125.16,2.2713,0.0018263157894736841,3.206,3.1283,7.1321,3.9394557333333324,0.0811,119.7335,0.0,8.0625,6.9265,5.5209,51.0138
1510.5,0.0,0.0,307.5757,28.4616,35.3217,35.3217,37.772,8.2777,25.0758,116.1374,,1132.579,2.2812,0.0018,3.2512,3.176,6.8403,3.9350851999999996,0.0811,119.1101,0.0,8.0588,6.7457,5.5078,50.5729
1511.0,0.0,0.0,302.6388,30.2321,36.4658,36.4658,38.6629,8.2776,24.6971,114.7894,,1138.3259,2.2877,0.0008,3.3043,3.2265,6.6445,3.930714666666665,0.0811,118.3387,0.0,8.0525,6.6479,5.6296,50.0274
1511.5,0.0,0.0,297.1316,33.7376,38.9925,38.9925,40.3593,8.2778,24.4609,112.2441,,1145.0835,2.2917,0.0008611111111111111,3.3655,3.2814,6.823,3.926344133333332,0.0811,117.4498,1.0,8.0463,6.627,5.9451,49.3987
1512.0,0.0,0.0,291.8332,37.7705,41.4788,41.4788,41.9656,8.2784,24.3519,114.9827,,1152.9225,2.2936,0.0009222222222222223,3.4266,3.34,7.209,3.9219735999999994,0.0811,116.5329,0.0,8.023,6.5144,6.1758,48.7503
1512.5,0.0,0.0,287.4616,40.7216,43.3667,43.3667,43.2514,8.2784,24.4499,118.7943,,1155.9816,2.2919,0.0009833333333333335,3.4787,3.3991,7.5183,3.9176030666666666,0.0811,115.7314,0.0,8.0072,6.3455,6.2392,48.1834
1513.0,0.0,0.0,283.729,42.5259,44.5515,44.5515,44.0879,8.2779,24.7869,118.9395,,1145.0156,2.2861,0.0010444444444444444,3.5245,3.4552,7.5991,3.913232533333332,0.0811,115.2001,0.0,7.9992,6.2058,6.2145,47.8077
1513.5,0.0,0.0,279.7965,42.3898,44.4613,44.4613,44.0235,8.278,25.294,118.7427,,1134.6908,2.2775,0.0011055555555555556,3.574,3.5053,7.4937,3.908861999999999,0.0811,115.0166,0.0,7.9827,6.0802,6.1272,47.678
1514.0,0.0,0.0,275.4265,40.5697,43.2681,43.2681,43.1828,8.2785,25.8651,119.8455,,1130.7371,2.2677,0.0011666666666666665,3.6307,3.5483,7.4579,3.9044914666666664,0.0811,115.1447,0.0,7.981,5.974,6.0194,47.7685
1514.5,0.0,0.0,271.0977,38.8605,42.1691,42.1691,42.4289,8.2782,26.4484,117.2382,,1126.3546,2.2577,0.0012277777777777777,3.6887,3.5847,7.4987,3.9001209333333318,0.0811,115.4979,0.0,7.9933,5.9942,5.9768,48.0183
1515.0,0.0,0.0,267.3047,38.6073,42.008,42.008,42.3201,8.2779,27.0665,112.9627,,1123.5787,2.2472,0.001288888888888889,3.741,3.6171,7.4876,3.895750399999999,0.0811,116.0194,0.0,8.0011,6.118,5.9928,48.3871
1515.5,0.0,0.0,264.1176,40.5994,43.2873,43.2873,43.1962,8.2776,27.6668,115.1584,,1121.7604,2.2369,0.00135,3.7862,3.6493,7.3318,3.891379866666666,0.0811,116.6903,0.0,8.0076,6.1678,5.988,48.8616
1516.0,0.0,0.0,261.2187,44.8658,46.1242,46.1242,45.2326,8.2776,28.0512,116.7112,,1116.8164,2.2303,0.0014111111111111112,3.8282,3.6854,7.2055,3.8870093333333333,0.0811,117.4676,0.0,8.0125,6.1892,5.9909,49.4113
1516.5,0.0,0.0,258.2078,48.8987,48.9367,48.9367,47.3738,8.2788,28.1256,114.2137,,1117.2764,2.2291,0.0014722222222222222,3.8728,3.7278,7.2809,3.8826387999999987,0.0811,118.2156,0.0,8.0215,6.3963,6.0632,49.9403
1517.0,0.0,0.0,254.9838,48.9216,48.9531,48.9531,47.3866,8.279,28.106,114.9408,,1124.032,2.2294,0.0015333333333333332,3.9218,3.7762,7.4848,3.878268266666666,0.0811,118.7228,0.0,8.0424,6.8902,6.2389,50.299
1517.5,0.0,0.0,251.7972,43.7736,45.3849,45.3849,44.6897,8.2779,28.2922,115.5395,,1127.9497,2.2262,0.0015944444444444443,3.9715,3.8271,7.7549,3.873897733333333,0.0811,118.8213,0.0,8.0568,7.5652,6.5006,50.3687
1518.0,0.0,0.0,248.7717,35.9823,40.3634,40.3634,41.2338,8.2775,28.6847,110.0447,,1130.0652,2.2195,0.0016555555555555555,4.0198,3.8748,7.9783,3.8695271999999985,0.0811,118.5121,0.0,8.0761,8.0658,6.7334,50.15
1518.5,0.0,0.0,245.7178,30.1223,36.3949,36.3949,38.6107,8.2783,29.0099,104.2006,,1131.0153,2.2139,0.0017166666666666667,4.0697,3.9134,7.9376,3.8651566666666657,0.0811,117.9859,0.0,8.1039,8.0302,6.6497,49.7779
1519.0,0.0,0.0,242.7278,28.0402,35.0288,35.0288,37.5248,8.2784,29.1053,102.9412,,1130.1317,2.2123,0.0017777777777777779,4.1198,3.9376,7.7158,3.860786133333333,0.0811,117.5197,0.0,8.1149,7.7529,6.2362,49.4482
1519.5,0.0,0.0,240.5035,30.7318,36.8027,36.8027,38.9061,8.2778,29.0455,104.8232,,1131.6582,2.2133,0.001838888888888889,4.1579,3.9431,7.6582,3.8564156,0.0811,117.3127,0.0,8.1144,7.7815,5.894,49.3018
1520.0,0.0,0.0,239.8334,37.1178,41.0692,41.0692,41.6944,8.2777,28.8794,110.8866,,1130.7394,2.2162,0.0019,4.1696,3.9278,7.826,3.8520450666666655,0.0811,117.3735,1.0,8.1331,7.8934,5.7811,49.3447
1520.5,0.0,0.0,241.0485,43.7901,45.396,45.396,44.6978,8.2782,28.5022,118.1901,,1125.3389,2.2226,0.0058,4.1485,3.8922,7.8035,3.8476745333333326,0.0811,117.5619,0.0,8.1434,7.6727,5.6341,49.478
1521.0,0.0,0.0,243.9701,46.4021,47.18,47.18,46.0224,8.278,27.9578,122.757,,1126.4553,2.2319,0.0101,4.0989,3.8404,7.5473,3.843304,0.0811,117.7468,0.0,8.1279,7.3828,5.4274,49.6087
